X Y Z K_gauss trend plunge
4407352.54 7507274.271 -4066.266363 -1.99E-10 278.643 66.04
4407422.061 7507274.271 -4036.397823 -2.59E-10 278.675 66.625
4407491.582 7507274.271 -4007.668544 -2.82E-10 278.681 67.21
4407561.102 7507274.271 -3980.084062 -2.67E-10 278.663 67.79
4407630.623 7507274.271 -3953.519521 -2.22E-10 278.627 68.362
4407700.143 7507274.271 -3927.742571 -1.64E-10 278.584 68.921
4407769.664 7507274.271 -3902.488965 -1.09E-10 278.546 69.463
4407839.184 7507274.271 -3877.560257 -6.79E-11 278.525 69.979
4407908.705 7507274.271 -3852.895417 -4.56E-11 278.526 70.46
4407978.225 7507274.271 -3828.584582 -3.99E-11 278.552 70.895
4408047.746 7507274.271 -3804.81918 -4.45E-11 278.599 71.275
4408117.267 7507274.271 -3781.797396 -5.21E-11 278.66 71.592
4408186.787 7507274.271 -3759.632497 -5.63E-11 278.729 71.842
4408256.308 7507274.271 -3738.316353 -5.39E-11 278.8 72.026
4408325.828 7507274.271 -3717.74614 -4.59E-11 278.873 72.155
4408395.349 7507274.271 -3697.773882 -3.73E-11 278.949 72.24
4408464.869 7507274.271 -3678.236814 -3.38E-11 279.028 72.295
4408534.39 7507274.271 -3658.952308 -3.88E-11 279.107 72.33
4408603.91 7507274.271 -3639.686115 -5.14E-11 279.183 72.352
4408673.431 7507274.271 -3620.125892 -6.70E-11 279.25 72.365
4408742.951 7507274.271 -3599.900575 -8.01E-11 279.308 72.374
4408812.472 7507274.271 -3578.667093 -8.62E-11 279.358 72.385
4408881.993 7507274.271 -3556.247554 -8.25E-11 279.404 72.407
4408951.513 7507274.271 -3532.746167 -6.87E-11 279.452 72.453
4409021.034 7507274.271 -3508.543181 -4.56E-11 279.508 72.534
4409090.554 7507274.271 -3484.135205 -1.54E-11 279.576 72.662
4409160.075 7507274.271 -3459.932494 1.99E-11 279.657 72.846
4409229.595 7507274.271 -3436.161815 6.04E-11 279.751 73.092
4409299.116 7507274.271 -3412.911662 1.10E-10 279.856 73.409
4409368.636 7507274.271 -3390.240686 1.74E-10 279.97 73.802
4409438.157 7507274.271 -3368.257382 2.62E-10 280.093 74.281
4409507.677 7507274.271 -3347.135969 3.79E-10 280.225 74.855
4409577.198 7507274.271 -3327.083133 5.26E-10 280.366 75.532
4409646.719 7507274.271 -3308.276848 6.97E-10 280.509 76.313
4409716.239 7507274.271 -3290.786794 8.82E-10 280.644 77.195
4409785.76 7507274.271 -3274.502548 1.07E-09 280.758 78.176
4409855.28 7507274.271 -3259.135531 1.24E-09 280.846 79.257
4409924.801 7507274.271 -3244.364451 1.41E-09 280.916 80.444
4409994.321 7507274.271 -3230.116767 1.59E-09 281.002 81.753
4410063.842 7507274.271 -3216.828709 1.82E-09 281.17 83.203
4410133.362 7507274.271 -3205.431945 2.13E-09 281.566 84.818
4410202.883 7507274.271 -3196.96827 2.57E-09 282.644 86.625
4410272.404 7507274.271 -3192.071747 3.17E-09 287.705 88.641
4410341.924 7507274.271 -3190.707425 3.94E-09 86.439 89.058
4410411.445 7507274.271 -3192.326878 4.88E-09 95.482 86.56
4410480.965 7507274.271 -3196.265231 5.91E-09 96.939 83.796
4410550.486 7507274.271 -3202.107618 6.89E-09 97.507 80.791
4410620.006 7507274.271 -3209.890347 7.64E-09 97.796 77.579
4410689.527 7507274.271 -3220.136452 7.96E-09 97.954 74.206
4410759.047 7507274.271 -3233.748987 7.73E-09 98.031 70.73
4410828.568 7507274.271 -3251.800148 7.02E-09 98.039 67.215
4410898.088 7507274.271 -3275.323219 5.97E-09 97.982 63.729
4410967.609 7507274.271 -3305.208288 4.81E-09 97.865 60.342
4411037.13 7507274.271 -3342.174833 3.68E-09 97.701 57.136
4411106.65 7507274.271 -3386.749884 2.66E-09 97.506 54.194
4411176.171 7507274.271 -3439.277847 1.79E-09 97.297 51.598
4411245.691 7507274.271 -3499.986298 1.09E-09 97.088 49.415
4411315.212 7507274.271 -3568.998027 5.80E-10 96.891 47.696
4411384.732 7507274.271 -3646.200715 2.47E-10 96.713 46.475
4411454.253 7507274.271 -3731.060739 6.28E-11 96.561 45.774
4411523.773 7507274.271 -3822.475291 1.81E-10 96.572 45.331
4411593.294 7507274.271 -3918.625623 -1.04E-10 96.697 45.087
4411662.814 7507274.271 -4016.843056 -3.85E-10 96.849 45.155
4411732.335 7507274.271 -4113.661423 -4.53E-10 96.995 45.658
4411801.856 7507274.271 -4205.180205 -5.80E-10 97.084 46.639
4411871.376 7507274.271 -4287.616438 -6.49E-10 97.178 48.348
4411940.897 7507274.271 -4357.758053 -5.34E-10 97.278 51.009
4412010.417 7507274.271 -4413.120059 6.61E-11 97.399 54.953
4412079.938 7507274.271 -4451.927419 1.82E-09 97.577 60.632
4412149.458 7507274.271 -4473.268926 5.94E-09 97.935 68.572
4412218.979 7507274.271 -4477.500377 1.35E-08 99.148 79.117
4412288.499 7507274.271 -4466.511283 2.25E-08 263.352 88.049
4396715.897 7507453.381 -6090.227149 -2.53E-11 99.335 87.604
4396785.417 7507453.381 -6092.65009 -4.09E-11 98.832 87.212
4396854.938 7507453.381 -6095.484102 -4.99E-11 98.407 86.839
4396924.458 7507453.381 -6098.795231 -5.04E-11 98.074 86.518
4396993.979 7507453.381 -6102.663636 -4.30E-11 97.823 86.271
4397063.499 7507453.381 -6107.172367 -3.01E-11 97.631 86.114
4397133.02 7507453.381 -6112.378978 -1.43E-11 97.477 86.049
4397202.54 7507453.381 -6118.274045 3.84E-12 97.327 86.068
4397272.061 7507453.381 -6124.734659 2.84E-11 97.14 86.154
4397341.582 7507453.381 -6131.494436 5.96E-11 96.907 86.302
4397411.102 7507453.381 -6138.168561 9.22E-11 96.637 86.506
4397480.623 7507453.381 -6144.348834 1.19E-10 96.343 86.763
4397550.143 7507453.381 -6149.724161 1.36E-10 96.07 87.058
4397619.664 7507453.381 -6154.15569 1.61E-10 95.884 87.389
4397689.184 7507453.381 -6157.668954 1.97E-10 95.746 87.77
4397758.705 7507453.381 -6160.378453 2.31E-10 95.578 88.21
4397828.225 7507453.381 -6162.397152 2.60E-10 95.321 88.699
4397897.746 7507453.381 -6163.782654 2.80E-10 94.738 89.229
4397967.267 7507453.381 -6164.532624 2.91E-10 91.043 89.786
4398036.787 7507453.381 -6164.606998 2.92E-10 279.283 89.64
4398106.308 7507453.381 -6163.954688 2.86E-10 277.455 89.064
4398175.828 7507453.381 -6162.53249 2.76E-10 277.066 88.494
4398245.349 7507453.381 -6160.306063 2.64E-10 276.917 87.938
4398314.869 7507453.381 -6157.240143 2.51E-10 276.837 87.402
4398384.39 7507453.381 -6153.307304 2.36E-10 276.774 86.888
4398453.91 7507453.381 -6148.522972 2.21E-10 276.707 86.399
4398523.431 7507453.381 -6142.967984 2.03E-10 276.629 85.939
4398592.951 7507453.381 -6136.766145 1.83E-10 276.541 85.512
4398662.472 7507453.381 -6130.039375 1.60E-10 276.445 85.123
4398731.993 7507453.381 -6122.882514 1.35E-10 276.343 84.775
4398801.513 7507453.381 -6115.365221 1.08E-10 276.239 84.472
4398871.034 7507453.381 -6107.542603 8.06E-11 276.137 84.218
4398940.554 7507453.381 -6099.464523 5.43E-11 276.04 84.014
4399010.075 7507453.381 -6091.184178 3.02E-11 275.954 83.863
4399079.595 7507453.381 -6082.763735 9.80E-12 275.885 83.766
4399149.116 7507453.381 -6074.27262 -5.36E-12 275.839 83.722
4399218.636 7507453.381 -6065.77993 -1.43E-11 275.823 83.728
4399288.157 7507453.381 -6057.348597 -1.67E-11 275.839 83.78
4399357.677 7507453.381 -6049.037996 -1.36E-11 275.891 83.872
4399427.198 7507453.381 -6040.913024 -6.74E-12 275.979 83.995
4399496.719 7507453.381 -6033.050966 1.27E-12 276.101 84.14
4399566.239 7507453.381 -6025.541079 8.09E-12 276.253 84.295
4399635.76 7507453.381 -6018.477621 1.19E-11 276.428 84.449
4399705.28 7507453.381 -6011.944823 1.17E-11 276.617 84.59
4399774.801 7507453.381 -6005.991192 7.27E-12 276.809 84.708
4399844.321 7507453.381 -6000.601263 -9.12E-13 276.991 84.792
4399913.842 7507453.381 -5995.681779 -1.18E-11 277.15 84.836
4399983.362 7507453.381 -5991.070534 -2.40E-11 277.276 84.835
4400052.883 7507453.381 -5986.560314 -3.58E-11 277.36 84.788
4400122.404 7507453.381 -5981.925412 -4.55E-11 277.403 84.696
4400191.924 7507453.381 -5976.944739 -5.20E-11 277.405 84.562
4400261.445 7507453.381 -5971.423422 -5.43E-11 277.374 84.39
4400330.965 7507453.381 -5965.214526 -5.25E-11 277.316 84.188
4400400.486 7507453.381 -5958.235509 -4.73E-11 277.239 83.961
4400470.006 7507453.381 -5950.47423 -4.03E-11 277.151 83.719
4400539.527 7507453.381 -5941.988561 -3.29E-11 277.058 83.472
4400609.047 7507453.381 -5932.902301 -2.65E-11 276.965 83.231
4400678.568 7507453.381 -5923.388275 -2.19E-11 276.877 83.006
4400748.088 7507453.381 -5913.632168 -1.88E-11 276.797 82.807
4400817.609 7507453.381 -5903.789307 -1.65E-11 276.727 82.642
4400887.13 7507453.381 -5893.956866 -1.36E-11 276.669 82.518
4400956.65 7507453.381 -5884.173561 -8.85E-12 276.624 82.436
4401026.171 7507453.381 -5874.439663 -1.69E-12 276.589 82.397
4401095.691 7507453.381 -5864.74079 7.80E-12 276.563 82.399
4401165.212 7507453.381 -5855.066032 1.89E-11 276.542 82.439
4401234.732 7507453.381 -5845.421559 3.06E-11 276.522 82.512
4401304.253 7507453.381 -5835.839974 4.20E-11 276.499 82.614
4401373.773 7507453.381 -5826.37861 5.21E-11 276.47 82.739
4401443.294 7507453.381 -5817.103609 6.02E-11 276.436 82.882
4401512.814 7507453.381 -5808.070263 6.57E-11 276.399 83.036
4401582.335 7507453.381 -5799.313855 6.82E-11 276.362 83.192
4401651.856 7507453.381 -5790.854302 6.75E-11 276.33 83.342
4401721.376 7507453.381 -5782.709118 6.37E-11 276.306 83.477
4401790.897 7507453.381 -5774.907952 5.66E-11 276.295 83.588
4401860.417 7507453.381 -5767.49865 4.55E-11 276.298 83.67
4401929.938 7507453.381 -5760.532632 2.91E-11 276.317 83.718
4401999.458 7507453.381 -5754.026502 6.10E-12 276.35 83.729
4402068.979 7507453.381 -5747.912961 -2.47E-11 276.392 83.701
4402138.499 7507453.381 -5742.006482 -6.39E-11 276.435 83.631
4402208.02 7507453.381 -5736.010839 -1.11E-10 276.473 83.514
4402277.54 7507453.381 -5729.580826 -1.67E-10 276.497 83.346
4402347.061 7507453.381 -5722.423657 -2.32E-10 276.505 83.122
4402416.582 7507453.381 -5714.398645 -3.03E-10 276.495 82.84
4402486.102 7507453.381 -5705.558692 -3.81E-10 276.474 82.502
4402555.623 7507453.381 -5696.097503 -4.63E-10 276.45 82.114
4402625.143 7507453.381 -5686.229089 -5.45E-10 276.432 81.686
4402694.664 7507453.381 -5676.073256 -6.24E-10 276.427 81.23
4402764.184 7507453.381 -5665.598251 -6.92E-10 276.442 80.762
4402833.705 7507453.381 -5654.621395 -7.42E-10 276.477 80.298
4402903.225 7507453.381 -5642.859542 -7.65E-10 276.529 79.854
4402972.746 7507453.381 -5630.035538 -7.52E-10 276.59 79.449
4403042.267 7507453.381 -5616.015801 -6.93E-10 276.653 79.097
4403111.787 7507453.381 -5600.894071 -5.87E-10 276.708 78.811
4403181.308 7507453.381 -5584.952066 -4.39E-10 276.75 78.6
4403250.828 7507453.381 -5568.533717 -2.58E-10 276.78 78.467
4403320.349 7507453.381 -5551.937505 -6.34E-11 276.8 78.412
4403389.869 7507453.381 -5535.388018 1.30E-10 276.819 78.435
4403459.39 7507453.381 -5519.068944 3.07E-10 276.849 78.533
4403528.91 7507453.381 -5503.168878 4.59E-10 276.9 78.707
4403598.431 7507453.381 -5487.905047 5.78E-10 276.984 78.95
4403667.951 7507453.381 -5473.509164 6.57E-10 277.109 79.254
4403737.472 7507453.381 -5460.169301 6.92E-10 277.276 79.603
4403806.993 7507453.381 -5447.943472 6.78E-10 277.484 79.973
4403876.513 7507453.381 -5436.70654 6.15E-10 277.721 80.334
4403946.034 7507453.381 -5426.20205 5.09E-10 277.973 80.656
4404015.554 7507453.381 -5416.185312 3.70E-10 278.217 80.908
4404085.075 7507453.381 -5406.546164 2.13E-10 278.43 81.064
4404154.595 7507453.381 -5397.321627 5.14E-11 278.592 81.103
4404224.116 7507453.381 -5388.615851 -1.12E-10 278.687 81.007
4404293.636 7507453.381 -5380.495289 -2.85E-10 278.713 80.764
4404363.157 7507453.381 -5372.890743 -4.78E-10 278.675 80.368
4404432.677 7507453.381 -5365.510354 -7.01E-10 278.589 79.817
4404502.198 7507453.381 -5357.802055 -9.46E-10 278.474 79.115
4404571.719 7507453.381 -5349.033595 -1.19E-09 278.349 78.275
4404641.239 7507453.381 -5338.490343 -1.40E-09 278.226 77.312
4404710.76 7507453.381 -5325.668383 -1.54E-09 278.115 76.245
4404780.28 7507453.381 -5310.332641 -1.59E-09 278.019 75.096
4404849.801 7507453.381 -5292.445452 -1.56E-09 277.938 73.891
4404919.321 7507453.381 -5272.063427 -1.45E-09 277.874 72.66
4404988.842 7507453.381 -5249.264833 -1.30E-09 277.825 71.436
4405058.362 7507453.381 -5224.123264 -1.12E-09 277.792 70.25
4405127.883 7507453.381 -5196.735061 -9.24E-10 277.773 69.129
4405197.404 7507453.381 -5167.271642 -7.30E-10 277.769 68.095
4405266.924 7507453.381 -5135.995479 -5.46E-10 277.777 67.164
4405336.445 7507453.381 -5103.227567 -3.85E-10 277.797 66.345
4405405.965 7507453.381 -5069.315554 -2.53E-10 277.828 65.638
4405475.486 7507453.381 -5034.621988 -1.56E-10 277.869 65.041
4405545.006 7507453.381 -4999.495092 -9.13E-11 277.917 64.546
4405614.527 7507453.381 -4964.208475 -5.32E-11 277.972 64.142
4405684.047 7507453.381 -4928.918438 -3.28E-11 278.032 63.819
4405753.568 7507453.381 -4893.685626 -2.21E-11 278.094 63.562
4405823.088 7507453.381 -4858.546806 -1.61E-11 278.158 63.358
4405892.609 7507453.381 -4823.576787 -1.32E-11 278.222 63.191
4405962.13 7507453.381 -4788.880503 -1.40E-11 278.289 63.051
4406031.65 7507453.381 -4754.502471 -2.02E-11 278.357 62.927
4406101.171 7507453.381 -4720.321682 -3.29E-11 278.425 62.813
4406170.691 7507453.381 -4686.040177 -5.10E-11 278.487 62.706
4406240.212 7507453.381 -4651.298588 -7.13E-11 278.536 62.605
4406309.732 7507453.381 -4615.827904 -8.84E-11 278.565 62.512
4406379.253 7507453.381 -4579.527534 -9.62E-11 278.572 62.433
4406448.773 7507453.381 -4542.458345 -9.02E-11 278.556 62.371
4406518.294 7507453.381 -4504.808114 -6.90E-11 278.523 62.332
4406587.814 7507453.381 -4466.852381 -3.52E-11 278.478 62.322
4406657.335 7507453.381 -4428.890687 5.62E-12 278.429 62.347
4406726.856 7507453.381 -4391.168859 4.58E-11 278.384 62.416
4406796.376 7507453.381 -4353.844066 7.73E-11 278.352 62.539
4406865.897 7507453.381 -4317.017758 9.35E-11 278.338 62.727
4406935.417 7507453.381 -4280.77999 9.01E-11 278.346 62.986
4407004.938 7507453.381 -4245.198222 6.52E-11 278.376 63.319
4407074.458 7507453.381 -4210.275863 1.89E-11 278.424 63.722
4407143.979 7507453.381 -4175.969548 -4.65E-11 278.484 64.184
4407213.499 7507453.381 -4142.282953 -1.25E-10 278.549 64.693
4407283.02 7507453.381 -4109.346822 -2.05E-10 278.608 65.235
4407352.54 7507453.381 -4077.403483 -2.71E-10 278.655 65.799
4407422.061 7507453.381 -4046.711042 -3.07E-10 278.682 66.375
4407491.582 7507453.381 -4017.432782 -3.03E-10 278.687 66.959
4407561.102 7507453.381 -3989.55862 -2.58E-10 278.67 67.544
4407630.623 7507453.381 -3962.885943 -1.85E-10 278.638 68.128
4407700.143 7507453.381 -3937.076471 -1.02E-10 278.601 68.704
4407769.664 7507453.381 -3911.772777 -2.77E-11 278.568 69.267
4407839.184 7507453.381 -3886.721724 2.47E-11 278.551 69.806
4407908.705 7507453.381 -3861.851261 5.10E-11 278.554 70.313
4407978.225 7507453.381 -3837.274639 5.45E-11 278.581 70.774
4408047.746 7507453.381 -3813.222776 4.27E-11 278.626 71.18
4408117.267 7507453.381 -3789.929891 2.47E-11 278.685 71.523
4408186.787 7507453.381 -3767.528944 8.05E-12 278.75 71.799
4408256.308 7507453.381 -3746.016518 -2.83E-12 278.82 72.009
4408325.828 7507453.381 -3725.291362 -8.14E-12 278.894 72.163
4408395.349 7507453.381 -3705.212931 -1.19E-11 278.973 72.273
4408464.869 7507453.381 -3685.629092 -1.94E-11 279.058 72.352
4408534.39 7507453.381 -3666.36087 -3.41E-11 279.146 72.408
4408603.91 7507453.381 -3647.163381 -5.50E-11 279.23 72.446
4408673.431 7507453.381 -3627.702316 -7.77E-11 279.307 72.47
4408742.951 7507453.381 -3607.587469 -9.61E-11 279.373 72.483
4408812.472 7507453.381 -3586.477701 -1.05E-10 279.429 72.492
4408881.993 7507453.381 -3564.226731 -9.90E-11 279.481 72.505
4408951.513 7507453.381 -3540.986165 -7.69E-11 279.534 72.536
4409021.034 7507453.381 -3517.162145 -3.73E-11 279.593 72.596
4409090.554 7507453.381 -3493.215841 1.92E-11 279.665 72.699
4409160.075 7507453.381 -3469.455224 9.19E-11 279.751 72.854
4409229.595 7507453.381 -3445.985177 1.81E-10 279.851 73.069
4409299.116 7507453.381 -3422.820684 2.89E-10 279.966 73.35
4409368.636 7507453.381 -3400.026431 4.23E-10 280.094 73.706
4409438.157 7507453.381 -3377.770162 5.89E-10 280.236 74.146
4409507.677 7507453.381 -3356.287 7.93E-10 280.392 74.678
4409577.198 7507453.381 -3335.811338 1.04E-09 280.561 75.309
4409646.719 7507453.381 -3316.513617 1.31E-09 280.733 76.041
4409716.239 7507453.381 -3298.442782 1.61E-09 280.899 76.871
4409785.76 7507453.381 -3281.480278 1.92E-09 281.046 77.798
4409855.28 7507453.381 -3265.353697 2.22E-09 281.17 78.822
4409924.801 7507453.381 -3249.776839 2.53E-09 281.283 79.95
4409994.321 7507453.381 -3234.718251 2.86E-09 281.423 81.198
4410063.842 7507453.381 -3220.646227 3.26E-09 281.659 82.584
4410133.362 7507453.381 -3208.494998 3.77E-09 282.135 84.131
4410202.883 7507453.381 -3199.257486 4.43E-09 283.233 85.863
4410272.404 7507453.381 -3193.465062 5.28E-09 286.775 87.798
4410341.924 7507453.381 -3190.963195 6.32E-09 7.613 89.702
4410411.445 7507453.381 -3191.135409 7.53E-09 91.808 87.568
4410480.965 7507453.381 -3193.362864 8.81E-09 95.446 84.907
4410550.486 7507453.381 -3197.399569 9.97E-09 96.635 81.999
4410620.006 7507453.381 -3203.500092 1.08E-08 97.215 78.874
4410689.527 7507453.381 -3212.331026 1.11E-08 97.546 75.57
4410759.047 7507453.381 -3224.78154 1.07E-08 97.74 72.138
4410828.568 7507453.381 -3241.778595 9.62E-09 97.834 68.634
4410898.088 7507453.381 -3264.177487 8.12E-09 97.842 65.119
4410967.609 7507453.381 -3292.733967 6.39E-09 97.775 61.667
4411037.13 7507453.381 -3328.089774 4.67E-09 97.648 58.359
4411106.65 7507453.381 -3370.734911 3.10E-09 97.481 55.288
4411176.171 7507453.381 -3421.011507 1.79E-09 97.293 52.542
4411245.691 7507453.381 -3479.185653 7.95E-10 97.1 50.197
4411315.212 7507453.381 -3545.473445 1.27E-10 96.913 48.308
4411384.732 7507453.381 -3619.947127 -2.31E-10 96.743 46.911
4411454.253 7507453.381 -3702.400447 -3.18E-10 96.597 46.031
4411523.773 7507453.381 -3792.192054 2.36E-11 96.576 45.489
4411593.294 7507453.381 -3887.948861 1.82E-11 96.698 45.103
4411662.814 7507453.381 -3987.197455 -1.08E-10 96.858 44.994
4411732.335 7507453.381 -4086.293344 -1.03E-11 97.02 45.285
4411801.856 7507453.381 -4180.897376 1.55E-10 97.122 45.996
4411871.376 7507453.381 -4266.787452 4.98E-10 97.232 47.372
4411940.897 7507453.381 -4340.525719 1.20E-09 97.355 49.616
4412010.417 7507453.381 -4399.657459 2.64E-09 97.503 53.023
4412079.938 7507453.381 -4442.557248 5.59E-09 97.715 58.009
4412149.458 7507453.381 -4468.362583 1.14E-08 98.094 65.09
4412218.979 7507453.381 -4477.225396 2.12E-08 99.075 74.708
4412288.499 7507453.381 -4470.600087 3.32E-08 107.946 86.741
4396715.897 7507632.49 -6089.158851 -1.76E-11 99.672 87.813
4396785.417 7507632.49 -6091.461881 -3.72E-11 99.028 87.389
4396854.938 7507632.49 -6094.18102 -4.88E-11 98.537 86.981
4396924.458 7507632.49 -6097.383371 -5.08E-11 98.18 86.623
4396993.979 7507632.49 -6101.151766 -4.41E-11 97.926 86.343
4397063.499 7507632.49 -6105.571655 -3.14E-11 97.743 86.153
4397133.02 7507632.49 -6110.700997 -1.57E-11 97.602 86.058
4397202.54 7507632.49 -6116.528684 9.51E-13 97.482 86.053
4397272.061 7507632.49 -6122.930898 2.35E-11 97.32 86.116
4397341.582 7507632.49 -6129.645468 5.32E-11 97.115 86.243
4397411.102 7507632.49 -6136.298965 8.61E-11 96.875 86.427
4397480.623 7507632.49 -6142.49921 1.15E-10 96.613 86.667
4397550.143 7507632.49 -6147.949957 1.33E-10 96.367 86.947
4397619.664 7507632.49 -6152.520205 1.49E-10 96.189 87.269
4397689.184 7507632.49 -6156.233275 1.84E-10 96.132 87.631
4397758.705 7507632.49 -6159.192372 2.16E-10 96.093 88.053
4397828.225 7507632.49 -6161.494207 2.41E-10 96.072 88.528
4397897.746 7507632.49 -6163.18006 2.58E-10 96.062 89.046
4397967.267 7507632.49 -6164.234786 2.66E-10 96 89.595
4398036.787 7507632.49 -6164.610119 2.64E-10 276.681 89.836
4398106.308 7507632.49 -6164.250008 2.56E-10 276.408 89.261
4398175.828 7507632.49 -6163.107334 2.44E-10 276.437 88.688
4398245.349 7507632.49 -6161.143994 2.30E-10 276.48 88.126
4398314.869 7507632.49 -6158.321907 2.17E-10 276.509 87.58
4398384.39 7507632.49 -6154.612789 2.04E-10 276.514 87.053
4398453.91 7507632.49 -6150.033088 1.89E-10 276.494 86.55
4398523.431 7507632.49 -6144.66516 1.74E-10 276.45 86.073
4398592.951 7507632.49 -6138.633089 1.56E-10 276.387 85.629
